fecha_inicio,fecha_fin,valor_raw
2026-05-09 20:00:00,2026-05-09 20:00:00,86.017
2026-05-09 20:15:00,2026-05-09 20:15:00,86.018
2026-05-09 20:30:00,2026-05-09 20:30:00,86.019
2026-05-09 20:45:00,2026-05-09 20:45:00,86.017
2026-05-09 21:00:00,2026-05-09 21:00:00,86.053
2026-05-09 21:15:00,2026-05-09 21:15:00,86.021
2026-05-09 21:30:00,2026-05-09 21:30:00,86.016
2026-05-09 21:45:00,2026-05-09 21:45:00,86.018
2026-05-09 22:00:00,2026-05-09 22:00:00,86.015
2026-05-09 22:15:00,2026-05-09 22:15:00,86.012
2026-05-09 22:30:00,2026-05-09 22:30:00,86.014
2026-05-09 22:45:00,2026-05-09 22:45:00,86.018
2026-05-09 23:00:00,2026-05-09 23:00:00,86.016
2026-05-09 23:15:00,2026-05-09 23:15:00,86.013
2026-05-09 23:30:00,2026-05-09 23:30:00,86.015
2026-05-09 23:45:00,2026-05-09 23:45:00,86.009
2026-05-10 00:00:00,2026-05-10 00:00:00,86.009
2026-05-10 00:15:00,2026-05-10 00:15:00,86.012
2026-05-10 00:30:00,2026-05-10 00:30:00,86.01
2026-05-10 00:45:00,2026-05-10 00:45:00,86.012
2026-05-10 01:00:00,2026-05-10 01:00:00,86.016
2026-05-10 01:15:00,2026-05-10 01:15:00,86.019
2026-05-10 01:30:00,2026-05-10 01:30:00,86.018
2026-05-10 01:45:00,2026-05-10 01:45:00,86.016
2026-05-10 02:00:00,2026-05-10 02:00:00,86.019
2026-05-10 02:15:00,2026-05-10 02:15:00,86.015
2026-05-10 02:30:00,2026-05-10 02:30:00,86.016
2026-05-10 02:45:00,2026-05-10 02:45:00,86.015
2026-05-10 03:00:00,2026-05-10 03:00:00,86.02
2026-05-10 03:15:00,2026-05-10 03:15:00,86.015
2026-05-10 03:30:00,2026-05-10 03:30:00,86.008
2026-05-10 03:45:00,2026-05-10 03:45:00,86.01
2026-05-10 04:00:00,2026-05-10 04:00:00,86.009
2026-05-10 04:15:00,2026-05-10 04:15:00,86.016
2026-05-10 04:30:00,2026-05-10 04:30:00,86.015
2026-05-10 04:45:00,2026-05-10 04:45:00,86.014
2026-05-10 05:00:00,2026-05-10 05:00:00,86.012
2026-05-10 05:15:00,2026-05-10 05:15:00,86.003
2026-05-10 05:30:00,2026-05-10 05:30:00,85.996
2026-05-10 05:45:00,2026-05-10 05:45:00,85.991
2026-05-10 06:00:00,2026-05-10 06:00:00,85.995
2026-05-10 06:15:00,2026-05-10 06:15:00,86.003
2026-05-10 06:30:00,2026-05-10 06:30:00,86.01
2026-05-10 06:45:00,2026-05-10 06:45:00,86.004
2026-05-10 07:00:00,2026-05-10 07:00:00,86.004
2026-05-10 07:15:00,2026-05-10 07:15:00,85.999
2026-05-10 07:30:00,2026-05-10 07:30:00,85.996
2026-05-10 07:45:00,2026-05-10 07:45:00,86.0
2026-05-10 08:00:00,2026-05-10 08:00:00,86.0
2026-05-10 08:15:00,2026-05-10 08:15:00,85.996
2026-05-10 08:30:00,2026-05-10 08:30:00,85.996
2026-05-10 08:45:00,2026-05-10 08:45:00,86.008
2026-05-10 09:00:00,2026-05-10 09:00:00,86.007
2026-05-10 09:15:00,2026-05-10 09:15:00,85.987
2026-05-10 09:30:00,2026-05-10 09:30:00,85.98
2026-05-10 09:45:00,2026-05-10 09:45:00,85.983
2026-05-10 10:00:00,2026-05-10 10:00:00,85.988
2026-05-10 10:15:00,2026-05-10 10:15:00,85.982
2026-05-10 10:30:00,2026-05-10 10:30:00,85.99
2026-05-10 10:45:00,2026-05-10 10:45:00,85.982
2026-05-10 11:00:00,2026-05-10 11:00:00,85.979
2026-05-10 11:15:00,2026-05-10 11:15:00,85.985
2026-05-10 11:30:00,2026-05-10 11:30:00,85.984
2026-05-10 11:45:00,2026-05-10 11:45:00,85.98
2026-05-10 12:00:00,2026-05-10 12:00:00,85.976
2026-05-10 12:15:00,2026-05-10 12:15:00,85.97
2026-05-10 12:30:00,2026-05-10 12:30:00,85.967
2026-05-10 12:45:00,2026-05-10 12:45:00,85.977
2026-05-10 13:00:00,2026-05-10 13:00:00,85.97
2026-05-10 13:15:00,2026-05-10 13:15:00,85.966
2026-05-10 13:30:00,2026-05-10 13:30:00,85.971
2026-05-10 13:45:00,2026-05-10 13:45:00,85.972
2026-05-10 14:00:00,2026-05-10 14:00:00,85.974
2026-05-10 14:15:00,2026-05-10 14:15:00,85.976
2026-05-10 14:30:00,2026-05-10 14:30:00,85.974
2026-05-10 14:45:00,2026-05-10 14:45:00,85.97
2026-05-10 15:00:00,2026-05-10 15:00:00,85.961
2026-05-10 15:15:00,2026-05-10 15:15:00,85.964
2026-05-10 15:30:00,2026-05-10 15:30:00,85.958
2026-05-10 15:45:00,2026-05-10 15:45:00,85.971
2026-05-10 16:00:00,2026-05-10 16:00:00,85.968
2026-05-10 16:15:00,2026-05-10 16:15:00,85.965
2026-05-10 16:30:00,2026-05-10 16:30:00,85.965
2026-05-10 16:45:00,2026-05-10 16:45:00,85.98
2026-05-10 17:00:00,2026-05-10 17:00:00,85.974
2026-05-10 17:15:00,2026-05-10 17:15:00,85.957
2026-05-10 17:30:00,2026-05-10 17:30:00,85.956
2026-05-10 17:45:00,2026-05-10 17:45:00,85.96
2026-05-10 18:00:00,2026-05-10 18:00:00,85.952
2026-05-10 18:15:00,2026-05-10 18:15:00,85.957
2026-05-10 18:30:00,2026-05-10 18:30:00,85.96
2026-05-10 18:45:00,2026-05-10 18:45:00,85.954
2026-05-10 19:00:00,2026-05-10 19:00:00,85.95
2026-05-10 19:15:00,2026-05-10 19:15:00,85.958
2026-05-10 19:30:00,2026-05-10 19:30:00,85.958
2026-05-10 19:45:00,2026-05-10 19:45:00,85.962
2026-05-10 20:00:00,2026-05-10 20:00:00,85.967
2026-05-10 20:15:00,2026-05-10 20:15:00,85.959
2026-05-10 20:30:00,2026-05-10 20:30:00,85.961
2026-05-10 20:45:00,2026-05-10 20:45:00,85.964
2026-05-10 21:00:00,2026-05-10 21:00:00,85.966
2026-05-10 21:15:00,2026-05-10 21:15:00,85.967
2026-05-10 21:30:00,2026-05-10 21:30:00,85.966
2026-05-10 21:45:00,2026-05-10 21:45:00,85.963
2026-05-10 22:00:00,2026-05-10 22:00:00,85.961
2026-05-10 22:15:00,2026-05-10 22:15:00,85.958
2026-05-10 22:30:00,2026-05-10 22:30:00,85.957
2026-05-10 22:45:00,2026-05-10 22:45:00,85.957
2026-05-10 23:00:00,2026-05-10 23:00:00,85.958
2026-05-10 23:15:00,2026-05-10 23:15:00,85.953
2026-05-10 23:30:00,2026-05-10 23:30:00,85.953
2026-05-10 23:45:00,2026-05-10 23:45:00,85.957
2026-05-11 00:00:00,2026-05-11 00:00:00,85.958
2026-05-11 00:15:00,2026-05-11 00:15:00,85.957
2026-05-11 00:30:00,2026-05-11 00:30:00,85.959
2026-05-11 00:45:00,2026-05-11 00:45:00,85.957
2026-05-11 01:00:00,2026-05-11 01:00:00,85.956
2026-05-11 01:15:00,2026-05-11 01:15:00,85.965
2026-05-11 01:30:00,2026-05-11 01:30:00,85.961
2026-05-11 01:45:00,2026-05-11 01:45:00,85.96
2026-05-11 02:00:00,2026-05-11 02:00:00,85.964
2026-05-11 02:15:00,2026-05-11 02:15:00,85.963
2026-05-11 02:30:00,2026-05-11 02:30:00,85.962
2026-05-11 02:45:00,2026-05-11 02:45:00,85.959
2026-05-11 03:00:00,2026-05-11 03:00:00,85.962
2026-05-11 03:15:00,2026-05-11 03:15:00,85.966
2026-05-11 03:30:00,2026-05-11 03:30:00,85.956
2026-05-11 03:45:00,2026-05-11 03:45:00,85.953
2026-05-11 04:00:00,2026-05-11 04:00:00,85.957
2026-05-11 04:15:00,2026-05-11 04:15:00,85.955
2026-05-11 04:30:00,2026-05-11 04:30:00,85.956
2026-05-11 04:45:00,2026-05-11 04:45:00,85.959
2026-05-11 05:00:00,2026-05-11 05:00:00,85.96
2026-05-11 05:15:00,2026-05-11 05:15:00,85.952
2026-05-11 05:30:00,2026-05-11 05:30:00,85.953
2026-05-11 05:45:00,2026-05-11 05:45:00,85.955
2026-05-11 06:00:00,2026-05-11 06:00:00,85.958
2026-05-11 06:15:00,2026-05-11 06:15:00,85.952
2026-05-11 06:30:00,2026-05-11 06:30:00,85.952
2026-05-11 06:45:00,2026-05-11 06:45:00,85.958
2026-05-11 07:00:00,2026-05-11 07:00:00,85.96
2026-05-11 07:15:00,2026-05-11 07:15:00,85.943
2026-05-11 07:30:00,2026-05-11 07:30:00,85.946
2026-05-11 07:45:00,2026-05-11 07:45:00,85.953
2026-05-11 08:00:00,2026-05-11 08:00:00,85.946
2026-05-11 08:15:00,2026-05-11 08:15:00,85.952
2026-05-11 08:30:00,2026-05-11 08:30:00,85.948
2026-05-11 08:45:00,2026-05-11 08:45:00,85.944
2026-05-11 09:00:00,2026-05-11 09:00:00,85.941
2026-05-11 09:15:00,2026-05-11 09:15:00,85.932
2026-05-11 09:30:00,2026-05-11 09:30:00,85.931
2026-05-11 09:45:00,2026-05-11 09:45:00,85.952
2026-05-11 10:00:00,2026-05-11 10:00:00,85.942
2026-05-11 10:15:00,2026-05-11 10:15:00,85.933
2026-05-11 10:30:00,2026-05-11 10:30:00,85.93
2026-05-11 10:45:00,2026-05-11 10:45:00,85.923
2026-05-11 11:00:00,2026-05-11 11:00:00,85.913
2026-05-11 11:15:00,2026-05-11 11:15:00,85.936
2026-05-11 11:30:00,2026-05-11 11:30:00,85.936
2026-05-11 11:45:00,2026-05-11 11:45:00,85.936
2026-05-11 12:00:00,2026-05-11 12:00:00,85.934
2026-05-11 12:15:00,2026-05-11 12:15:00,85.932
2026-05-11 12:30:00,2026-05-11 12:30:00,85.921
2026-05-11 12:45:00,2026-05-11 12:45:00,85.926
2026-05-11 13:00:00,2026-05-11 13:00:00,85.931
2026-05-11 13:15:00,2026-05-11 13:15:00,85.905
2026-05-11 13:30:00,2026-05-11 13:30:00,85.913
2026-05-11 13:45:00,2026-05-11 13:45:00,85.927
2026-05-11 14:00:00,2026-05-11 14:00:00,85.928
2026-05-11 14:15:00,2026-05-11 14:15:00,85.933
2026-05-11 14:30:00,2026-05-11 14:30:00,85.934
2026-05-11 14:45:00,2026-05-11 14:45:00,85.92
2026-05-11 15:00:00,2026-05-11 15:00:00,85.915
2026-05-11 15:15:00,2026-05-11 15:15:00,85.925
2026-05-11 15:30:00,2026-05-11 15:30:00,85.926
2026-05-11 15:45:00,2026-05-11 15:45:00,85.92
2026-05-11 16:00:00,2026-05-11 16:00:00,85.927
2026-05-11 16:15:00,2026-05-11 16:15:00,85.931
2026-05-11 16:30:00,2026-05-11 16:30:00,85.925
2026-05-11 16:45:00,2026-05-11 16:45:00,85.914
2026-05-11 17:00:00,2026-05-11 17:00:00,85.914
2026-05-11 17:15:00,2026-05-11 17:15:00,85.924
2026-05-11 17:30:00,2026-05-11 17:30:00,85.927
2026-05-11 17:45:00,2026-05-11 17:45:00,85.913
2026-05-11 18:00:00,2026-05-11 18:00:00,85.912
2026-05-11 18:15:00,2026-05-11 18:15:00,85.921
2026-05-11 18:30:00,2026-05-11 18:30:00,85.916
2026-05-11 18:45:00,2026-05-11 18:45:00,85.909
2026-05-11 19:00:00,2026-05-11 19:00:00,85.905
2026-05-11 19:15:00,2026-05-11 19:15:00,85.908
2026-05-11 19:30:00,2026-05-11 19:30:00,85.908
2026-05-11 19:45:00,2026-05-11 19:45:00,85.914
2026-05-11 20:00:00,2026-05-11 20:00:00,85.911
2026-05-11 20:15:00,2026-05-11 20:15:00,85.917
2026-05-11 20:30:00,2026-05-11 20:30:00,85.909
2026-05-11 20:45:00,2026-05-11 20:45:00,85.911
2026-05-11 21:00:00,2026-05-11 21:00:00,85.911
2026-05-11 21:15:00,2026-05-11 21:15:00,85.913
2026-05-11 21:30:00,2026-05-11 21:30:00,85.916
2026-05-11 21:45:00,2026-05-11 21:45:00,85.92
2026-05-11 22:00:00,2026-05-11 22:00:00,85.923
2026-05-11 22:15:00,2026-05-11 22:15:00,85.92
2026-05-11 22:30:00,2026-05-11 22:30:00,85.919
2026-05-11 22:45:00,2026-05-11 22:45:00,85.918
2026-05-11 23:00:00,2026-05-11 23:00:00,85.918
2026-05-11 23:15:00,2026-05-11 23:15:00,85.92
2026-05-11 23:30:00,2026-05-11 23:30:00,85.919
2026-05-11 23:45:00,2026-05-11 23:45:00,85.922
2026-05-12 00:00:00,2026-05-12 00:00:00,85.925
2026-05-12 00:15:00,2026-05-12 00:15:00,85.915
2026-05-12 00:30:00,2026-05-12 00:30:00,85.918
2026-05-12 00:45:00,2026-05-12 00:45:00,85.915
2026-05-12 01:00:00,2026-05-12 01:00:00,85.908
2026-05-12 01:15:00,2026-05-12 01:15:00,85.916
2026-05-12 01:30:00,2026-05-12 01:30:00,85.916
2026-05-12 01:45:00,2026-05-12 01:45:00,85.919
2026-05-12 02:00:00,2026-05-12 02:00:00,85.916
2026-05-12 02:15:00,2026-05-12 02:15:00,85.918
2026-05-12 02:30:00,2026-05-12 02:30:00,85.918
2026-05-12 02:45:00,2026-05-12 02:45:00,85.915
2026-05-12 03:00:00,2026-05-12 03:00:00,85.917
2026-05-12 03:15:00,2026-05-12 03:15:00,85.921
2026-05-12 03:30:00,2026-05-12 03:30:00,85.919
2026-05-12 03:45:00,2026-05-12 03:45:00,85.926
2026-05-12 04:00:00,2026-05-12 04:00:00,85.928
2026-05-12 04:15:00,2026-05-12 04:15:00,85.922
2026-05-12 04:30:00,2026-05-12 04:30:00,85.917
2026-05-12 04:45:00,2026-05-12 04:45:00,85.921
2026-05-12 05:00:00,2026-05-12 05:00:00,85.915
2026-05-12 05:15:00,2026-05-12 05:15:00,85.908
2026-05-12 05:30:00,2026-05-12 05:30:00,85.907
2026-05-12 05:45:00,2026-05-12 05:45:00,85.908
2026-05-12 06:00:00,2026-05-12 06:00:00,85.906
2026-05-12 06:15:00,2026-05-12 06:15:00,85.918
2026-05-12 06:30:00,2026-05-12 06:30:00,85.926
2026-05-12 06:45:00,2026-05-12 06:45:00,85.915
2026-05-12 07:00:00,2026-05-12 07:00:00,85.919
2026-05-12 07:15:00,2026-05-12 07:15:00,85.907
2026-05-12 07:30:00,2026-05-12 07:30:00,85.908
2026-05-12 07:45:00,2026-05-12 07:45:00,85.907
2026-05-12 08:00:00,2026-05-12 08:00:00,85.911
2026-05-12 08:15:00,2026-05-12 08:15:00,85.909
2026-05-12 08:30:00,2026-05-12 08:30:00,85.91
2026-05-12 08:45:00,2026-05-12 08:45:00,85.893
2026-05-12 09:00:00,2026-05-12 09:00:00,85.882
2026-05-12 09:15:00,2026-05-12 09:15:00,85.904
2026-05-12 09:30:00,2026-05-12 09:30:00,85.909
2026-05-12 09:45:00,2026-05-12 09:45:00,85.904
2026-05-12 10:00:00,2026-05-12 10:00:00,85.891
2026-05-12 10:15:00,2026-05-12 10:15:00,85.895
2026-05-12 10:30:00,2026-05-12 10:30:00,85.89
2026-05-12 10:45:00,2026-05-12 10:45:00,85.879
2026-05-12 11:00:00,2026-05-12 11:00:00,85.883
2026-05-12 11:15:00,2026-05-12 11:15:00,85.902
2026-05-12 11:30:00,2026-05-12 11:30:00,85.898
2026-05-12 11:45:00,2026-05-12 11:45:00,85.893
2026-05-12 12:00:00,2026-05-12 12:00:00,85.91
2026-05-12 12:15:00,2026-05-12 12:15:00,85.899
2026-05-12 12:30:00,2026-05-12 12:30:00,85.905
2026-05-12 12:45:00,2026-05-12 12:45:00,85.89
2026-05-12 13:00:00,2026-05-12 13:00:00,85.895
2026-05-12 13:15:00,2026-05-12 13:15:00,85.889
2026-05-12 13:30:00,2026-05-12 13:30:00,85.876
2026-05-12 13:45:00,2026-05-12 13:45:00,85.88
2026-05-12 14:00:00,2026-05-12 14:00:00,85.878
2026-05-12 14:15:00,2026-05-12 14:15:00,85.884
2026-05-12 14:30:00,2026-05-12 14:30:00,85.886
2026-05-12 14:45:00,2026-05-12 14:45:00,85.902
2026-05-12 15:00:00,2026-05-12 15:00:00,85.892
2026-05-12 15:15:00,2026-05-12 15:15:00,85.895
2026-05-12 15:30:00,2026-05-12 15:30:00,85.897
2026-05-12 15:45:00,2026-05-12 15:45:00,85.892
2026-05-12 16:00:00,2026-05-12 16:00:00,85.891
2026-05-12 16:15:00,2026-05-12 16:15:00,85.907
2026-05-12 16:30:00,2026-05-12 16:30:00,85.909
2026-05-12 16:45:00,2026-05-12 16:45:00,85.9
2026-05-12 17:00:00,2026-05-12 17:00:00,85.898
2026-05-12 17:15:00,2026-05-12 17:15:00,85.891
2026-05-12 17:30:00,2026-05-12 17:30:00,85.887
2026-05-12 17:45:00,2026-05-12 17:45:00,85.899
2026-05-12 18:00:00,2026-05-12 18:00:00,85.899
2026-05-12 18:15:00,2026-05-12 18:15:00,85.891
2026-05-12 18:30:00,2026-05-12 18:30:00,85.892
2026-05-12 18:45:00,2026-05-12 18:45:00,85.899
2026-05-12 19:00:00,2026-05-12 19:00:00,85.898
2026-05-12 19:15:00,2026-05-12 19:15:00,85.893
2026-05-12 19:30:00,2026-05-12 19:30:00,85.894
2026-05-12 19:45:00,2026-05-12 19:45:00,85.896
2026-05-12 20:00:00,2026-05-12 20:00:00,85.891
2026-05-12 20:15:00,2026-05-12 20:15:00,85.897
2026-05-12 20:30:00,2026-05-12 20:30:00,85.899
2026-05-12 20:45:00,2026-05-12 20:45:00,85.909
2026-05-12 21:00:00,2026-05-12 21:00:00,85.91
2026-05-12 21:15:00,2026-05-12 21:15:00,85.911
2026-05-12 21:30:00,2026-05-12 21:30:00,85.911
2026-05-12 21:45:00,2026-05-12 21:45:00,85.918
2026-05-12 22:00:00,2026-05-12 22:00:00,85.917
2026-05-12 22:15:00,2026-05-12 22:15:00,85.914
2026-05-12 22:30:00,2026-05-12 22:30:00,85.914
2026-05-12 22:45:00,2026-05-12 22:45:00,85.921
2026-05-12 23:00:00,2026-05-12 23:00:00,85.919
2026-05-12 23:15:00,2026-05-12 23:15:00,85.917
2026-05-12 23:30:00,2026-05-12 23:30:00,85.919
2026-05-12 23:45:00,2026-05-12 23:45:00,85.912
2026-05-13 00:00:00,2026-05-13 00:00:00,85.909
2026-05-13 00:15:00,2026-05-13 00:15:00,85.915
2026-05-13 00:30:00,2026-05-13 00:30:00,85.914
2026-05-13 00:45:00,2026-05-13 00:45:00,85.916
2026-05-13 01:00:00,2026-05-13 01:00:00,85.917
2026-05-13 01:15:00,2026-05-13 01:15:00,85.91
2026-05-13 01:30:00,2026-05-13 01:30:00,85.91
2026-05-13 01:45:00,2026-05-13 01:45:00,85.911
2026-05-13 02:00:00,2026-05-13 02:00:00,85.91
2026-05-13 02:15:00,2026-05-13 02:15:00,85.915
2026-05-13 02:30:00,2026-05-13 02:30:00,85.916
2026-05-13 02:45:00,2026-05-13 02:45:00,85.918
2026-05-13 03:00:00,2026-05-13 03:00:00,85.919
2026-05-13 03:15:00,2026-05-13 03:15:00,85.918
2026-05-13 03:30:00,2026-05-13 03:30:00,85.915
2026-05-13 03:45:00,2026-05-13 03:45:00,85.917
2026-05-13 04:00:00,2026-05-13 04:00:00,85.905
2026-05-13 04:15:00,2026-05-13 04:15:00,85.914
2026-05-13 04:30:00,2026-05-13 04:30:00,85.91
2026-05-13 04:45:00,2026-05-13 04:45:00,85.903
2026-05-13 05:00:00,2026-05-13 05:00:00,85.9
2026-05-13 05:15:00,2026-05-13 05:15:00,85.912
2026-05-13 05:30:00,2026-05-13 05:30:00,85.908
2026-05-13 05:45:00,2026-05-13 05:45:00,85.903
2026-05-13 06:00:00,2026-05-13 06:00:00,85.912
2026-05-13 06:15:00,2026-05-13 06:15:00,85.898
2026-05-13 06:30:00,2026-05-13 06:30:00,85.898
2026-05-13 06:45:00,2026-05-13 06:45:00,85.905
2026-05-13 07:00:00,2026-05-13 07:00:00,85.912
2026-05-13 07:15:00,2026-05-13 07:15:00,85.908
2026-05-13 07:30:00,2026-05-13 07:30:00,85.908
2026-05-13 07:45:00,2026-05-13 07:45:00,85.9
2026-05-13 08:00:00,2026-05-13 08:00:00,85.897
2026-05-13 08:15:00,2026-05-13 08:15:00,85.899
2026-05-13 08:30:00,2026-05-13 08:30:00,85.9
2026-05-13 08:45:00,2026-05-13 08:45:00,85.898
2026-05-13 09:00:00,2026-05-13 09:00:00,85.894
2026-05-13 09:15:00,2026-05-13 09:15:00,85.895
2026-05-13 09:30:00,2026-05-13 09:30:00,85.894
2026-05-13 09:45:00,2026-05-13 09:45:00,85.896
2026-05-13 10:00:00,2026-05-13 10:00:00,85.89
2026-05-13 10:15:00,2026-05-13 10:15:00,85.889
2026-05-13 10:30:00,2026-05-13 10:30:00,85.883
2026-05-13 10:45:00,2026-05-13 10:45:00,85.885
2026-05-13 11:00:00,2026-05-13 11:00:00,85.889
2026-05-13 11:15:00,2026-05-13 11:15:00,85.901
2026-05-13 11:30:00,2026-05-13 11:30:00,85.898
2026-05-13 11:45:00,2026-05-13 11:45:00,85.872
2026-05-13 12:00:00,2026-05-13 12:00:00,85.877
2026-05-13 12:15:00,2026-05-13 12:15:00,85.878
2026-05-13 12:30:00,2026-05-13 12:30:00,85.88
2026-05-13 12:45:00,2026-05-13 12:45:00,85.895
2026-05-13 13:00:00,2026-05-13 13:00:00,85.902
2026-05-13 13:15:00,2026-05-13 13:15:00,85.895
2026-05-13 13:30:00,2026-05-13 13:30:00,85.896
2026-05-13 13:45:00,2026-05-13 13:45:00,85.884
2026-05-13 14:00:00,2026-05-13 14:00:00,85.879
2026-05-13 14:15:00,2026-05-13 14:15:00,85.891
2026-05-13 14:30:00,2026-05-13 14:30:00,85.894
2026-05-13 14:45:00,2026-05-13 14:45:00,85.891
2026-05-13 15:00:00,2026-05-13 15:00:00,85.882
2026-05-13 15:15:00,2026-05-13 15:15:00,85.886
2026-05-13 15:30:00,2026-05-13 15:30:00,85.883
2026-05-13 15:45:00,2026-05-13 15:45:00,85.884
2026-05-13 16:00:00,2026-05-13 16:00:00,85.879
2026-05-13 16:15:00,2026-05-13 16:15:00,85.864
2026-05-13 16:30:00,2026-05-13 16:30:00,85.855
2026-05-13 16:45:00,2026-05-13 16:45:00,85.869
2026-05-13 17:00:00,2026-05-13 17:00:00,85.871
2026-05-13 17:15:00,2026-05-13 17:15:00,85.877
2026-05-13 17:30:00,2026-05-13 17:30:00,85.878
2026-05-13 17:45:00,2026-05-13 17:45:00,85.865
2026-05-13 18:00:00,2026-05-13 18:00:00,85.863
2026-05-13 18:15:00,2026-05-13 18:15:00,85.878
2026-05-13 18:30:00,2026-05-13 18:30:00,85.879
2026-05-13 18:45:00,2026-05-13 18:45:00,85.874
2026-05-13 19:00:00,2026-05-13 19:00:00,85.877
2026-05-13 19:15:00,2026-05-13 19:15:00,85.876
2026-05-13 19:30:00,2026-05-13 19:30:00,85.873
2026-05-13 19:45:00,2026-05-13 19:45:00,85.873
2026-05-13 20:00:00,2026-05-13 20:00:00,85.876
2026-05-13 20:15:00,2026-05-13 20:15:00,85.881
2026-05-13 20:30:00,2026-05-13 20:30:00,85.882
2026-05-13 20:45:00,2026-05-13 20:45:00,85.877
2026-05-13 21:00:00,2026-05-13 21:00:00,85.875
2026-05-13 21:15:00,2026-05-13 21:15:00,85.872
2026-05-13 21:30:00,2026-05-13 21:30:00,85.871
2026-05-13 21:45:00,2026-05-13 21:45:00,85.87
2026-05-13 22:00:00,2026-05-13 22:00:00,85.869
2026-05-13 22:15:00,2026-05-13 22:15:00,85.872
2026-05-13 22:30:00,2026-05-13 22:30:00,85.874
2026-05-13 22:45:00,2026-05-13 22:45:00,85.873
2026-05-13 23:00:00,2026-05-13 23:00:00,85.875
2026-05-13 23:15:00,2026-05-13 23:15:00,85.869
2026-05-13 23:30:00,2026-05-13 23:30:00,85.868
2026-05-13 23:45:00,2026-05-13 23:45:00,85.87
2026-05-14 00:00:00,2026-05-14 00:00:00,85.868
2026-05-14 00:15:00,2026-05-14 00:15:00,85.866
2026-05-14 00:30:00,2026-05-14 00:30:00,85.87
2026-05-14 00:45:00,2026-05-14 00:45:00,85.868
2026-05-14 01:00:00,2026-05-14 01:00:00,85.869
2026-05-14 01:15:00,2026-05-14 01:15:00,85.869
2026-05-14 01:30:00,2026-05-14 01:30:00,85.866
2026-05-14 01:45:00,2026-05-14 01:45:00,85.86
2026-05-14 02:00:00,2026-05-14 02:00:00,85.862
2026-05-14 02:15:00,2026-05-14 02:15:00,85.874
2026-05-14 02:30:00,2026-05-14 02:30:00,85.869
2026-05-14 02:45:00,2026-05-14 02:45:00,85.877
2026-05-14 03:00:00,2026-05-14 03:00:00,85.868
2026-05-14 03:15:00,2026-05-14 03:15:00,85.865
2026-05-14 03:30:00,2026-05-14 03:30:00,85.869
2026-05-14 03:45:00,2026-05-14 03:45:00,85.873
2026-05-14 04:00:00,2026-05-14 04:00:00,85.868
2026-05-14 04:15:00,2026-05-14 04:15:00,85.871
2026-05-14 04:30:00,2026-05-14 04:30:00,85.866
2026-05-14 04:45:00,2026-05-14 04:45:00,85.864
2026-05-14 05:00:00,2026-05-14 05:00:00,85.867
2026-05-14 05:15:00,2026-05-14 05:15:00,85.869
2026-05-14 05:30:00,2026-05-14 05:30:00,85.871
2026-05-14 05:45:00,2026-05-14 05:45:00,85.86
2026-05-14 06:00:00,2026-05-14 06:00:00,85.868
2026-05-14 06:15:00,2026-05-14 06:15:00,85.854
2026-05-14 06:30:00,2026-05-14 06:30:00,85.863
2026-05-14 06:45:00,2026-05-14 06:45:00,85.867
2026-05-14 07:00:00,2026-05-14 07:00:00,85.874
2026-05-14 07:15:00,2026-05-14 07:15:00,85.868
2026-05-14 07:30:00,2026-05-14 07:30:00,85.859
2026-05-14 07:45:00,2026-05-14 07:45:00,85.852
2026-05-14 08:00:00,2026-05-14 08:00:00,85.852
2026-05-14 08:15:00,2026-05-14 08:15:00,85.861
2026-05-14 08:30:00,2026-05-14 08:30:00,85.86
2026-05-14 08:45:00,2026-05-14 08:45:00,85.862
2026-05-14 09:00:00,2026-05-14 09:00:00,85.865
2026-05-14 09:15:00,2026-05-14 09:15:00,85.858
2026-05-14 09:30:00,2026-05-14 09:30:00,85.845
2026-05-14 09:45:00,2026-05-14 09:45:00,85.856
2026-05-14 10:00:00,2026-05-14 10:00:00,85.858
2026-05-14 10:15:00,2026-05-14 10:15:00,85.848
2026-05-14 10:30:00,2026-05-14 10:30:00,85.849
2026-05-14 10:45:00,2026-05-14 10:45:00,85.847
2026-05-14 11:00:00,2026-05-14 11:00:00,85.841
2026-05-14 11:15:00,2026-05-14 11:15:00,85.843
2026-05-14 11:30:00,2026-05-14 11:30:00,85.847
2026-05-14 11:45:00,2026-05-14 11:45:00,85.849
2026-05-14 12:00:00,2026-05-14 12:00:00,85.85
2026-05-14 12:15:00,2026-05-14 12:15:00,85.843
2026-05-14 12:30:00,2026-05-14 12:30:00,85.842
2026-05-14 12:45:00,2026-05-14 12:45:00,85.823
2026-05-14 13:00:00,2026-05-14 13:00:00,85.825
2026-05-14 13:15:00,2026-05-14 13:15:00,85.838
2026-05-14 13:30:00,2026-05-14 13:30:00,85.842
2026-05-14 13:45:00,2026-05-14 13:45:00,85.833
2026-05-14 14:00:00,2026-05-14 14:00:00,85.835
2026-05-14 14:15:00,2026-05-14 14:15:00,85.832
2026-05-14 14:30:00,2026-05-14 14:30:00,85.829
2026-05-14 14:45:00,2026-05-14 14:45:00,85.833
2026-05-14 15:00:00,2026-05-14 15:00:00,85.833
2026-05-14 15:15:00,2026-05-14 15:15:00,85.839
2026-05-14 15:30:00,2026-05-14 15:30:00,85.842
2026-05-14 15:45:00,2026-05-14 15:45:00,85.839
2026-05-14 16:00:00,2026-05-14 16:00:00,85.841
